i,j,x,r,B_x,B_r,rAp,Bmag,Jmag,zero
111,30,0.0221,0.0059,-0.01656624,-0.06172255,-0.00000341,0.063907069,0,0
111,31,0.0221,0.0061,-0.01437253,-0.06510903,-0.00000356,0.066676498,0,0
111,32,0.0221,0.0063,-0.01215717,-0.06837267,-0.0000037,0.069445077,0,0
111,33,0.0221,0.0065,-0.00989832,-0.07138953,-0.00000379,0.072072476,0,0
111,34,0.0221,0.0067,-0.00759785,-0.07438968,-0.00000389,0.07477668,0,0
111,35,0.0221,0.0069,-0.00450098,-0.07706999,-0.00000387,0.077201309,0,0
111,36,0.0221,0.0071,-0.00060487,-0.08127846,-0.0000039,0.081280711,0,0
111,37,0.0221,0.0073,0.00341048,-0.08571492,-0.00000394,0.085782742,0,0
111,38,0.0221,0.0075,0.00796733,-0.08970465,-0.00000392,0.090057774,0,0
111,39,0.0221,0.0077,0.01331036,-0.09317489,-0.00000377,0.094120804,0,0
111,40,0.0221,0.0079,0.01871274,-0.09662054,-0.00000361,0.098415931,0,0
111,41,0.0221,0.0081,0.02452602,-0.10140645,-0.00000341,0.104330215,0,0
111,42,0.0221,0.0083,0.03101339,-0.1067178,-0.00000316,0.11113289,0,0
111,43,0.0221,0.0085,0.04186406,-0.11108733,-0.00000274,0.118713918,0,0
111,44,0.0221,0.0087,0.05407099,-0.11563373,-0.00000224,0.12765121,0,0
111,45,0.0221,0.0089,0.07189866,-0.11706783,-0.00000156,0.137383748,0,0
111,46,0.0221,0.0091,0.08689344,-0.10763202,-0.00000066,0.138329757,0,0
111,47,0.0221,0.0093,0.07273961,-0.1140307,0.00000036,0.135255504,0,0
111,48,0.0221,0.0095,0.10053706,-0.10645966,0.0000014,0.146428684,0,0
111,49,0.0221,0.0097,0.12482106,-0.10344035,0.00000278,0.162111699,0,0
111,50,0.0221,0.0099,0.14376244,-0.10099318,0.00000447,0.175690812,0,0
111,51,0.0221,0.0101,0.16216656,-0.09579673,0.00000642,0.1883481,0,0
111,52,0.0221,0.0103,0.1693105,-0.08390568,0.00000851,0.188960865,0,0
111,53,0.0221,0.0105,0.17582689,-0.07026552,0.00001081,0.189347138,0,0
111,54,0.0221,0.0107,0.18212198,-0.05626206,0.00001325,0.190614362,0,0
111,55,0.0221,0.0109,0.18794718,-0.04214432,0.00001565,0.192614346,0,0
111,56,0.0221,0.0111,0.19344519,-0.01817001,0.00001828,0.194296657,0,0
111,57,0.0221,0.0113,0.20047911,0.0046816,0.00002137,0.200533765,0,0
111,58,0.0221,0.0115,0.20278021,0.02906935,0.00002406,0.204853217,0,0
111,59,0.0221,0.0117,0.20509866,0.05403956,0.00002694,0.212098407,0,0
111,60,0.0221,0.0119,0.21126563,0.07878321,0.00003036,0.225477184,0,0
111,61,0.0221,0.0121,0.21627146,0.10356842,0.00003312,0.23979108,0,0
111,62,0.0221,0.0123,0.22397525,0.12603025,0.00003679,0.256999098,0,0
111,63,0.0221,0.0125,0.23190347,0.1482988,0.00004058,0.275266695,0,0
111,64,0.0221,0.0127,0.24269739,0.17298499,0.000044,0.298036625,0,0
111,65,0.0221,0.0129,0.25462191,0.19509601,0.00004814,0.320772147,0,0
111,66,0.0221,0.0131,0.26430248,0.2166089,0.00005243,0.341723889,0,0
111,67,0.0221,0.0133,0.28298548,0.22969249,0.00005709,0.364471428,0,0
111,68,0.0221,0.0135,0.30469111,0.2420921,0.00006179,0.389159681,0,0
111,69,0.0221,0.0137,0.32847582,0.24008358,0.00006728,0.406861757,0,0
111,70,0.0221,0.0139,0.34693137,0.23311463,0.00007314,0.417975844,0,0
112,1,0.0223,0.0001,-0.03883349,-0.00095741,0,0.03884529,0,0
112,2,0.0223,0.0003,-0.03836988,-0.00287222,-0.00000001,0.038477231,0,0
112,3,0.0223,0.0005,-0.03782546,-0.00463818,-0.00000003,0.038108767,0,0
112,4,0.0223,0.0007,-0.03780857,-0.00626605,-0.00000006,0.038324292,0,0
112,5,0.0223,0.0009,-0.03797066,-0.00790119,-0.00000009,0.038784015,0,0
112,6,0.0223,0.0011,-0.03800587,-0.00970703,-0.00000014,0.039225917,0,0
112,7,0.0223,0.0013,-0.0372839,-0.01151814,-0.0000002,0.039022516,0,0
112,8,0.0223,0.0015,-0.03683991,-0.01352306,-0.00000027,0.039243498,0,0
112,9,0.0223,0.0017,-0.03635472,-0.01544535,-0.00000035,0.039499677,0,0
112,10,0.0223,0.0019,-0.03577596,-0.01696427,-0.00000043,0.039594264,0,0
112,11,0.0223,0.0021,-0.03517145,-0.01844833,-0.00000052,0.03971614,0,0
112,12,0.0223,0.0023,-0.03495805,-0.02044652,-0.00000062,0.040498462,0,0
112,13,0.0223,0.0025,-0.03479148,-0.02246203,-0.00000073,0.041412436,0,0
112,14,0.0223,0.0027,-0.03403586,-0.02439094,-0.00000084,0.041873115,0,0
112,15,0.0223,0.0029,-0.03310366,-0.02625249,-0.00000096,0.042249799,0,0
112,16,0.0223,0.0031,-0.03244063,-0.02820302,-0.00000109,0.0429861,0,0
112,17,0.0223,0.0033,-0.03174943,-0.03013642,-0.00000122,0.043774766,0,0
112,18,0.0223,0.0035,-0.03037132,-0.03211119,-0.00000135,0.044198932,0,0
112,19,0.0223,0.0037,-0.02946682,-0.03408013,-0.00000148,0.045052733,0,0
112,20,0.0223,0.0039,-0.02856232,-0.03604906,-0.00000162,0.045992835,0,0
112,21,0.0223,0.0041,-0.02750408,-0.0382068,-0.00000177,0.047076894,0,0
112,22,0.0223,0.0043,-0.0263378,-0.04053128,-0.00000192,0.048336988,0,0
112,23,0.0223,0.0045,-0.02517153,-0.04285575,-0.00000207,0.04970132,0,0
112,24,0.0223,0.0047,-0.02400525,-0.04518023,-0.00000224,0.05116156,0,0
112,25,0.0223,0.0049,-0.02282121,-0.04749618,-0.00000241,0.052694352,0,0
112,26,0.0223,0.0051,-0.02108011,-0.04954448,-0.00000249,0.053842609,0,0
112,27,0.0223,0.0053,-0.01908738,-0.05178443,-0.00000259,0.055190174,0,0
112,28,0.0223,0.0055,-0.01658916,-0.05440939,-0.0000027,0.056882176,0,0
112,29,0.0223,0.0057,-0.01409093,-0.05703435,-0.00000282,0.058749225,0,0
112,30,0.0223,0.0059,-0.0115927,-0.05965931,-0.00000294,0.060775192,0,0
112,31,0.0223,0.0061,-0.00926459,-0.0625897,-0.00000302,0.063271662,0,0
112,32,0.0223,0.0063,-0.00700575,-0.06560656,-0.0000031,0.065979552,0,0
112,33,0.0223,0.0065,-0.0047469,-0.06862342,-0.00000319,0.068787403,0,0
112,34,0.0223,0.0067,-0.00218821,-0.07151986,-0.00000324,0.071553327,0,0
112,35,0.0223,0.0069,0.00090866,-0.07420017,-0.00000322,0.074205734,0,0
112,36,0.0223,0.0071,0.004515,-0.0778546,-0.00000322,0.077985409,0,0
112,37,0.0223,0.0073,0.00921514,-0.08172612,-0.00000318,0.082244012,0,0
112,38,0.0223,0.0075,0.0142734,-0.08531427,-0.00000309,0.086500027,0,0
112,39,0.0223,0.0077,0.0197384,-0.08842686,-0.00000291,0.090603057,0,0
112,40,0.0223,0.0079,0.02532909,-0.09087094,-0.00000272,0.094334991,0,0
112,41,0.0223,0.0081,0.0316399,-0.09451668,-0.00000241,0.099671892,0,0
112,42,0.0223,0.0083,0.03870774,-0.09924513,-0.00000208,0.106526452,0,0
112,43,0.0223,0.0085,0.04863053,-0.10173491,-0.00000161,0.112760456,0,0
112,44,0.0223,0.0087,0.05927388,-0.10328933,-0.00000105,0.119088532,0,0
112,45,0.0223,0.0089,0.07062224,-0.10258498,-0.00000035,0.124543883,0,0
112,46,0.0223,0.0091,0.08074606,-0.09846379,0.00000052,0.127338306,0,0
112,47,0.0223,0.0093,0.08589794,-0.09354043,0.00000148,0.126997119,0,0
112,48,0.0223,0.0095,0.10223905,-0.08019494,0.00000252,0.129938646,0,0
112,49,0.0223,0.0097,0.12759105,-0.08081104,0.00000392,0.151029468,0,0
112,50,0.0223,0.0099,0.14694771,-0.08419811,0.00000562,0.169360418,0,0
112,51,0.0223,0.0101,0.15684641,-0.08406889,0.00000754,0.177956103,0,0
112,52,0.0223,0.0103,0.16062863,-0.07726677,0.00000957,0.178246208,0,0
112,53,0.0223,0.0105,0.16116347,-0.06791499,0.00001168,0.17488885,0,0
112,54,0.0223,0.0107,0.16340881,-0.05436432,0.00001373,0.172214745,0,0
112,55,0.0223,0.0109,0.1690211,-0.03924013,0.0000161,0.173516339,0,0
112,56,0.0223,0.0111,0.17247683,-0.01377299,0.00001819,0.173025871,0,0
112,57,0.0223,0.0113,0.17929172,0.00914972,0.00002126,0.179525035,0,0
112,58,0.0223,0.0115,0.17941079,0.03424568,0.00002374,0.182649933,0,0
112,59,0.0223,0.0117,0.17952986,0.05934164,0.00002626,0.189083053,0,0
112,60,0.0223,0.0119,0.18438796,0.08414116,0.00002906,0.202678698,0,0
112,61,0.0223,0.0121,0.18939379,0.10892637,0.00003181,0.218483321,0,0
112,62,0.0223,0.0123,0.195733,0.13297638,0.00003492,0.236630778,0,0
112,63,0.0223,0.0125,0.20669358,0.15897142,0.00003796,0.260756876,0,0
112,64,0.0223,0.0127,0.21769094,0.18481824,0.00004108,0.285564576,0,0
112,65,0.0223,0.0129,0.22961546,0.20692926,0.0000452,0.309100272,0,0
112,66,0.0223,0.0131,0.24008135,0.23440384,0.00004883,0.335535713,0,0
112,67,0.0223,0.0133,0.26234631,0.25643651,0.00005291,0.366858651,0,0
112,68,0.0223,0.0135,0.29083122,0.26975138,0.00005761,0.396671912,0,0
112,69,0.0223,0.0137,0.33049279,0.2706225,0.00006286,0.427155735,0,0
112,70,0.0223,0.0139,0.366088,0.26002638,0.00006891,0.449036905,0,0
113,1,0.0225,0.0001,-0.03561287,-0.00095741,0,0.035625737,0,0
113,2,0.0225,0.0003,-0.03505213,-0.00269332,-0.00000001,0.035155452,0,0
113,3,0.0225,0.0005,-0.03447002,-0.00438987,-0.00000003,0.034748428,0,0
113,4,0.0225,0.0007,-0.03440187,-0.00602396,-0.00000005,0.034925302,0,0
113,5,0.0225,0.0009,-0.03453969,-0.00766836,-0.00000009,0.0353807,0,0
113,6,0.0225,0.0011,-0.03462547,-0.00948442,-0.00000013,0.035900939,0,0
113,7,0.0225,0.0013,-0.03429902,-0.01152669,-0.00000018,0.036184076,0,0
113,8,0.0225,0.0015,-0.03390477,-0.01354741,-0.00000025,0.036511173,0,0
113,9,0.0225,0.0017,-0.03327937,-0.01518852,-0.00000031,0.03658152,0,0
113,10,0.0225,0.0019,-0.03270543,-0.01672027,-0.00000039,0.036731629,0,0
113,11,0.0225,0.0021,-0.03203406,-0.01805473,-0.00000047,0.03677165,0,0
113,12,0.0225,0.0023,-0.03179449,-0.01994845,-0.00000056,0.037534388,0,0
113,13,0.0225,0.0025,-0.03133732,-0.02190622,-0.00000066,0.038234933,0,0
113,14,0.0225,0.0027,-0.03048388,-0.02375167,-0.00000076,0.038644647,0,0
113,15,0.0225,0.0029,-0.02966045,-0.02558733,-0.00000086,0.039172104,0,0
113,16,0.0225,0.0031,-0.02912226,-0.02761374,-0.00000097,0.040132589,0,0
113,17,0.0225,0.0033,-0.02778237,-0.02958151,-0.00000109,0.040582334,0,0
113,18,0.0225,0.0035,-0.02652929,-0.0313798,-0.00000121,0.041091302,0,0
113,19,0.0225,0.0037,-0.02575875,-0.03314162,-0.00000133,0.041974756,0,0
113,20,0.0225,0.0039,-0.02496184,-0.03491621,-0.00000146,0.042921267,0,0
113,21,0.0225,0.0041,-0.02368455,-0.03692326,-0.00000156,0.043866673,0,0
113,22,0.0225,0.0043,-0.02243869,-0.0390202,-0.00000167,0.045011896,0,0
113,23,0.0225,0.0045,-0.02127241,-0.04134468,-0.00000182,0.046496215,0,0
113,24,0.0225,0.0047,-0.02010613,-0.04366915,-0.00000198,0.048075473,0,0
113,25,0.0225,0.0049,-0.01861575,-0.04583791,-0.00000209,0.049473833,0,0
113,26,0.0225,0.0051,-0.01687465,-0.04788621,-0.00000217,0.050772462,0,0
113,27,0.0225,0.0053,-0.01513355,-0.04993451,-0.00000225,0.052177386,0,0
113,28,0.0225,0.0055,-0.0127872,-0.0524438,-0.00000236,0.053980225,0,0
113,29,0.0225,0.0057,-0.01028897,-0.05506876,-0.00000247,0.056021703,0,0
113,30,0.0225,0.0059,-0.00748015,-0.05711194,-0.00000253,0.057599708,0,0
113,31,0.0225,0.0061,-0.00522446,-0.05927012,-0.00000254,0.059499934,0,0
113,32,0.0225,0.0063,-0.00273781,-0.062365,-0.00000259,0.062425066,0,0
113,33,0.0225,0.0065,-0.00022488,-0.06551859,-0.00000264,0.065518976,0,0
113,34,0.0225,0.0067,0.00283278,-0.06837033,-0.00000262,0.06842899,0,0
113,35,0.0225,0.0069,0.00592632,-0.07104824,-0.00000259,0.071294977,0,0
113,36,0.0225,0.0071,0.00951192,-0.07366169,-0.00000252,0.074273287,0,0
113,37,0.0225,0.0073,0.01436976,-0.07724661,-0.00000244,0.078571806,0,0
113,38,0.0225,0.0075,0.01909894,-0.0801269,-0.0000023,0.082371655,0,0
113,39,0.0225,0.0077,0.02536257,-0.08233787,-0.00000207,0.086155585,0,0
113,40,0.0225,0.0079,0.03184366,-0.08456086,-0.00000183,0.090357942,0,0
113,41,0.0225,0.0081,0.03793497,-0.08733188,-0.00000147,0.095215121,0,0
113,42,0.0225,0.0083,0.04401613,-0.090084,-0.00000108,0.10026239,0,0
113,43,0.0225,0.0085,0.05131018,-0.09187832,-0.00000058,0.105234786,0,0
113,44,0.0225,0.0087,0.06156834,-0.0935215,0.00000002,0.11196844,0,0
113,45,0.0225,0.0089,0.07067508,-0.0927179,0.00000075,0.116582914,0,0
113,46,0.0225,0.0091,0.07877259,-0.09135351,0.0000016,0.120625805,0,0
113,47,0.0225,0.0093,0.08586197,-0.08965638,0.00000255,0.124139214,0,0
113,48,0.0225,0.0095,0.08957908,-0.09085218,0.00000359,0.127587343,0,0
113,49,0.0225,0.0097,0.13483179,-0.05879085,0.00000477,0.147091725,0,0
113,50,0.0225,0.0099,0.15667387,-0.07019379,0.00000659,0.171679555,0,0
113,51,0.0225,0.0101,0.15810342,-0.08258819,0.00000858,0.178374607,0,0
113,52,0.0225,0.0103,0.15311169,-0.07783911,0.00001056,0.171761802,0,0
113,53,0.0225,0.0105,0.14609186,-0.06858338,0.0000125,0.161389317,0,0
113,54,0.0225,0.0107,0.1470152,-0.05324532,0.00001444,0.156360267,0,0
113,55,0.0225,0.0109,0.15009503,-0.03633594,0.00001655,0.154430627,0,0
113,56,0.0225,0.0111,0.15351357,-0.01084161,0.00001864,0.153895928,0,0
113,57,0.0225,0.0113,0.15581339,0.01412165,0.00002091,0.156452017,0,0
113,58,0.0225,0.0115,0.15541822,0.03825253,0.00002325,0.160056487,0,0
113,59,0.0225,0.0117,0.15585213,0.06247643,0.00002541,0.167908281,0,0
113,60,0.0225,0.0119,0.15907015,0.08706682,0.00002758,0.181339306,0,0
113,61,0.0225,0.0121,0.16402753,0.11192757,0.00003032,0.198576966,0,0
113,62,0.0225,0.0123,0.16853099,0.13727525,0.00003249,0.217364185,0,0
113,63,0.0225,0.0125,0.18018107,0.16649613,0.00003531,0.245328717,0,0
113,64,0.0225,0.0127,0.19282089,0.19610192,0.00003831,0.275019742,0,0
113,65,0.0225,0.0129,0.20284343,0.22525477,0.0000416,0.303125665,0,0
113,66,0.0225,0.0131,0.2124616,0.25584652,0.00004488,0.332561834,0,0
113,67,0.0225,0.0133,0.23431869,0.27965697,0.00004876,0.364846912,0,0
113,68,0.0225,0.0135,0.26719844,0.30836975,0.00005277,0.408028074,0,0
113,69,0.0225,0.0137,0.32850297,0.32588261,0.00005782,0.462724191,0,0
113,70,0.0225,0.0139,0.40151441,0.30571395,0.00006402,0.504653188,0,0
114,1,0.0227,0.0001,-0.03237165,-0.0008297,0,0.032382281,0,0
114,2,0.0227,0.0003,-0.03174707,-0.00248909,-0.00000001,0.031844498,0,0
114,3,0.0227,0.0005,-0.0311225,-0.00414848,-0.00000002,0.031397769,0,0
114,4,0.0227,0.0007,-0.03102087,-0.00587979,-0.00000005,0.03157319,0,0
114,5,0.0227,0.0009,-0.03119154,-0.00764926,-0.00000008,0.03211578,0,0
114,6,0.0227,0.0011,-0.0313622,-0.00941873,-0.00000012,0.032745993,0,0
114,7,0.0227,0.0013,-0.03104298,-0.01141992,-0.00000017,0.033076898,0,0
114,8,0.0227,0.0015,-0.03059099,-0.013025,-0.00000022,0.033248448,0,0
114,9,0.0227,0.0017,-0.03019892,-0.01470891,-0.00000028,0.033590576,0,0
114,10,0.0227,0.0019,-0.02946786,-0.01625828,-0.00000035,0.033655407,0,0
114,11,0.0227,0.0021,-0.02898532,-0.01771549,-0.00000042,0.033970389,0,0
114,12,0.0227,0.0023,-0.02837377,-0.01933492,-0.0000005,0.034335258,0,0
114,13,0.0227,0.0025,-0.02798055,-0.02116027,-0.00000059,0.035080881,0,0
114,14,0.0227,0.0027,-0.0270182,-0.02302236,-0.00000068,0.03549665,0,0
114,15,0.0227,0.0029,-0.02619691,-0.02474498,-0.00000077,0.036035984,0,0
114,16,0.0227,0.0031,-0.02555711,-0.02664204,-0.00000087,0.036918345,0,0
114,17,0.0227,0.0033,-0.02464374,-0.02847952,-0.00000097,0.037661611,0,0
114,18,0.0227,0.0035,-0.02338847,-0.03021765,-0.00000107,0.038211607,0,0
114,19,0.0227,0.0037,-0.02222957,-0.03192656,-0.00000117,0.038903201,0,0
114,20,0.0227,0.0039,-0.02120482,-0.03381141,-0.00000128,0.039910598,0,0
114,21,0.0227,0.0041,-0.01992752,-0.03581847,-0.00000137,0.040988643,0,0
114,22,0.0227,0.0043,-0.01865023,-0.03782552,-0.00000147,0.042173464,0,0
114,23,0.0227,0.0045,-0.01737329,-0.0398336,-0.00000157,0.043457415,0,0
114,24,0.0227,0.0047,-0.01615139,-0.04213135,-0.00000171,0.045121149,0,0
114,25,0.0227,0.0049,-0.01441029,-0.04417965,-0.00000178,0.046470398,0,0
114,26,0.0227,0.0051,-0.01266919,-0.04622795,-0.00000185,0.047932575,0,0
114,27,0.0227,0.0053,-0.01092809,-0.04827625,-0.00000193,0.049497671,0,0
114,28,0.0227,0.0055,-0.00898524,-0.05047821,-0.00000201,0.051271671,0,0
114,29,0.0227,0.0057,-0.00623578,-0.05263259,-0.00000207,0.053000703,0,0
114,30,0.0227,0.0059,-0.00329445,-0.05442758,-0.00000211,0.054527194,0,0
114,31,0.0227,0.0061,-0.00103876,-0.05658576,-0.00000211,0.056595294,0,0
114,32,0.0227,0.0063,0.00109335,-0.05888838,-0.00000211,0.058898529,0,0
114,33,0.0227,0.0065,0.00388367,-0.06192654,-0.00000212,0.062048201,0,0
114,34,0.0227,0.0067,0.00719348,-0.06474855,-0.00000206,0.065146918,0,0
114,35,0.0227,0.0069,0.01043488,-0.06739431,-0.00000201,0.068197359,0,0
114,36,0.0227,0.0071,0.01408013,-0.06966012,-0.00000188,0.071068857,0,0
114,37,0.0227,0.0073,0.0184033,-0.07265261,-0.00000177,0.074947203,0,0
114,38,0.0227,0.0075,0.02299336,-0.07477098,-0.00000155,0.078226556,0,0
114,39,0.0227,0.0077,0.02825716,-0.07692662,-0.00000132,0.081952254,0,0
114,40,0.0227,0.0079,0.03527401,-0.07911599,-0.00000103,0.086623297,0,0
114,41,0.0227,0.0081,0.04120956,-0.08058554,-0.00000063,0.090511088,0,0
114,42,0.0227,0.0083,0.04818502,-0.08195928,-0.00000019,0.095074285,0,0
114,43,0.0227,0.0085,0.05458842,-0.08354953,0.00000036,0.099801902,0,0
114,44,0.0227,0.0087,0.06314358,-0.08436559,0.000001,0.105378672,0,0
114,45,0.0227,0.0089,0.07163985,-0.08424191,0.00000174,0.110584662,0,0
114,46,0.0227,0.0091,0.0799482,-0.08313524,0.0000026,0.115339424,0,0
114,47,0.0227,0.0093,0.08768546,-0.0831541,0.00000357,0.120844298,0,0
114,48,0.0227,0.0095,0.09564255,-0.08544387,0.00000464,0.12825035,0,0
114,49,0.0227,0.0097,0.10407362,-0.09456513,0.00000585,0.140619637,0,0
114,50,0.0227,0.0099,0.19380837,-0.05674915,0.0000074,0.201945909,0,0
114,51,0.0227,0.0101,0.16470075,-0.10126662,0.00000971,0.193342353,0,0
114,52,0.0227,0.0103,0.14227026,-0.09038379,0.00001164,0.16855283,0,0
114,53,0.0227,0.0105,0.13420733,-0.07343947,0.00001345,0.152986807,0,0
114,54,0.0227,0.0107,0.13049846,-0.05467524,0.00001522,0.141489328,0,0
114,55,0.0227,0.0109,0.12860077,-0.03295038,0.00001692,0.132754983,0,0
114,56,0.0227,0.0111,0.13056417,-0.0078423,0.00001885,0.130799481,0,0
114,57,0.0227,0.0113,0.13081783,0.01661518,0.0000205,0.131868756,0,0
114,58,0.0227,0.0115,0.13069138,0.04088131,0.00002256,0.136936183,0,0
114,59,0.0227,0.0117,0.13237453,0.06524538,0.00002438,0.147580405,0,0
114,60,0.0227,0.0119,0.13434109,0.08964125,0.00002617,0.161502576,0,0
114,61,0.0227,0.0121,0.1387667,0.11466647,0.00002852,0.180012767,0,0
114,62,0.0227,0.0123,0.14312517,0.14016968,0.00003047,0.20033061,0,0
114,63,0.0227,0.0125,0.15050187,0.16721175,0.0000328,0.224967958,0,0
114,64,0.0227,0.0127,0.15995702,0.19789514,0.0000353,0.254457727,0,0
114,65,0.0227,0.0129,0.16784881,0.22910155,0.00003762,0.284008351,0,0
114,66,0.0227,0.0131,0.17919607,0.26386372,0.00004067,0.318959706,0,0
114,67,0.0227,0.0133,0.19768573,0.30083667,0.00004384,0.359975485,0,0
114,68,0.0227,0.0135,0.22611347,0.34021611,0.00004734,0.408502513,0,0
114,69,0.0227,0.0137,0.2836517,0.39910346,0.00005166,0.489634413,0,0
114,70,0.0227,0.0139,0.45593712,0.47301548,0.00005759,0.656979681,0,0
115,1,0.0229,0.0001,-0.0293,-0.0008297,0,0.029311745,0,0
115,2,0.0229,0.0003,-0.02867543,-0.00248909,-0.00000001,0.028783256,0,0
115,3,0.0229,0.0005,-0.02816788,-0.0040741,-0.00000002,0.028460987,0,0
115,4,0.0229,0.0007,-0.02793117,-0.00564427,-0.00000004,0.028495755,0,0
115,5,0.0229,0.0009,-0.0280329,-0.00747145,-0.00000007,0.029011481,0,0
115,6,0.0229,0.0011,-0.02810994,-0.00927038,-0.00000011,0.029599133,0,0
115,7,0.0229,0.0013,-0.02783226,-0.01090299,-0.00000015,0.029891636,0,0
115,8,0.0229,0.0015,-0.02742861,-0.01252676,-0.0000002,0.030153745,0,0
115,9,0.0229,0.0017,-0.02705263,-0.01421163,-0.00000025,0.03055839,0,0
115,10,0.0229,0.0019,-0.02644042,-0.01560523,-0.00000031,0.030702101,0,0
115,11,0.0229,0.0021,-0.02587541,-0.01713972,-0.00000038,0.031037185,0,0
115,12,0.0229,0.0023,-0.02525034,-0.01890537,-0.00000045,0.031543505,0,0
115,13,0.0229,0.0025,-0.02445978,-0.02040683,-0.00000052,0.031854663,0,0
115,14,0.0229,0.0027,-0.02380168,-0.02220819,-0.0000006,0.032553397,0,0
115,15,0.0229,0.0029,-0.02283856,-0.02377671,-0.00000068,0.032968648,0,0
115,16,0.0229,0.0031,-0.02199409,-0.02552051,-0.00000077,0.033690302,0,0
115,17,0.0229,0.0033,-0.02124819,-0.02734315,-0.00000085,0.034628506,0,0
115,18,0.0229,0.0035,-0.02016093,-0.02907505,-0.00000094,0.035381091,0,0
115,19,0.0229,0.0037,-0.01892225,-0.0307731,-0.00000104,0.036125271,0,0
115,20,0.0229,0.0039,-0.01783519,-0.03248337,-0.00000111,0.037057568,0,0
115,21,0.0229,0.0041,-0.01655789,-0.03449043,-0.00000119,0.038259031,0,0
115,22,0.0229,0.0043,-0.0152806,-0.03649749,-0.00000129,0.039567202,0,0
115,23,0.0229,0.0045,-0.01400331,-0.03850454,-0.00000138,0.040971848,0,0
115,24,0.0229,0.0047,-0.01230346,-0.04014015,-0.00000143,0.041983411,0,0
115,25,0.0229,0.0049,-0.01054897,-0.04207913,-0.00000149,0.043381263,0,0
115,26,0.0229,0.0051,-0.00880787,-0.04412743,-0.00000156,0.044997874,0,0
115,27,0.0229,0.0053,-0.00706677,-0.04617573,-0.00000163,0.046713352,0,0
115,28,0.0229,0.0055,-0.00524464,-0.04841946,-0.00000167,0.048702673,0,0
115,29,0.0229,0.0057,-0.00244024,-0.05029061,-0.0000017,0.050349779,0,0
115,30,0.0229,0.0059,0.00041271,-0.0520736,-0.00000171,0.052075235,0,0
115,31,0.0229,0.0061,0.00258642,-0.05408547,-0.0000017,0.054147277,0,0
115,32,0.0229,0.0063,0.00468995,-0.05632425,-0.00000169,0.056519172,0,0
115,33,0.0229,0.0065,0.00779067,-0.05851707,-0.00000162,0.059033398,0,0
115,34,0.0229,0.0067,0.01110048,-0.06133908,-0.00000155,0.06233541,0,0
115,35,0.0229,0.0069,0.0144354,-0.06320309,-0.00000142,0.064830636,0,0
115,36,0.0229,0.0071,0.01807811,-0.06546265,-0.00000128,0.067913008,0,0
115,37,0.0229,0.0073,0.02235873,-0.06720388,-0.0000011,0.070825661,0,0
115,38,0.0229,0.0075,0.02702022,-0.06915589,-0.00000087,0.074247084,0,0
115,39,0.0229,0.0077,0.03147409,-0.07138033,-0.0000006,0.078011344,0,0
115,40,0.0229,0.0079,0.03818517,-0.07331718,-0.00000026,0.082665084,0,0
115,41,0.0229,0.0081,0.04400494,-0.07446413,0.00000015,0.086494748,0,0
115,42,0.0229,0.0083,0.05061859,-0.07563747,0.00000064,0.091012464,0,0
115,43,0.0229,0.0085,0.05763683,-0.07573266,0.00000121,0.095170583,0,0
115,44,0.0229,0.0087,0.06496892,-0.0761952,0.00000187,0.100133257,0,0
115,45,0.0229,0.0089,0.07285556,-0.07565652,0.00000263,0.105032574,0,0
115,46,0.0229,0.0091,0.08100234,-0.07511892,0.0000035,0.110472762,0,0
115,47,0.0229,0.0093,0.08918726,-0.07474157,0.00000448,0.116364383,0,0
115,48,0.0229,0.0095,0.10038983,-0.07499463,0.00000561,0.125308868,0,0
115,49,0.0229,0.0097,0.116539,-0.07555457,0.0000069,0.138887838,0,0
115,50,0.0229,0.0099,0.15158729,-0.0670353,0.0000085,0.165748116,0,0
115,51,0.0229,0.0101,0.15168801,-0.01706809,0.00001048,0.152645249,0,0
115,52,0.0229,0.0103,0.13303166,-0.00664622,0.00001227,0.133197578,0,0
115,53,0.0229,0.0105,0.12506552,-0.00393,0.00001395,0.125127252,0,0
115,54,0.0229,0.0107,0.12033717,-0.00294886,0.00001558,0.120373295,0,0
115,55,0.0229,0.0109,0.11783758,-0.0017374,0.00001719,0.117850387,0,0
115,56,0.0229,0.0111,0.11695161,-0.00034232,0.0000188,0.116952111,0,0
115,57,0.0229,0.0113,0.11720526,0.00085879,0.00002044,0.117208406,0,0
115,58,0.0229,0.0115,0.1181,0.00236105,0.0000221,0.118123599,0,0
115,59,0.0229,0.0117,0.11999235,0.00345708,0.00002384,0.12004214,0,0
115,60,0.0229,0.0119,0.12195891,0.00446856,0.00002562,0.122040746,0,0
115,61,0.0229,0.0121,0.1250075,0.00565127,0.00002748,0.125135175,0,0
115,62,0.0229,0.0123,0.12936597,0.00659805,0.00002942,0.129534121,0,0
115,63,0.0229,0.0125,0.13414654,0.00771237,0.00003144,0.134368057,0,0
115,64,0.0229,0.0127,0.14129364,0.00887408,0.00003365,0.141572038,0,0
115,65,0.0229,0.0129,0.14914284,0.00988593,0.00003593,0.149470125,0,0
115,66,0.0229,0.0131,0.15939488,0.01186782,0.00003841,0.159836081,0,0
115,67,0.0229,0.0133,0.17349618,0.01470766,0.00004117,0.174118465,0,0
115,68,0.0229,0.0135,0.19589899,0.01907057,0.00004423,0.196825052,0,0
